FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2,T FL,T FR,T BL,T BR
-0.8023798463100436,0.0,-0.9628529095112821,0.0,-0.5564419379789523,0.0,-0.9981129085364486,0.0,-2.393995946450988,0.0,-0.3482844968733092,0.0,-0.9981129085364486,0.0,-2.393995946450988,0.0,-0.3482844968733092,0.0,-0.8023798463100436,0.0,-0.9628529095112821,0.0,-0.5564419379789523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.813849294759609,0.0,-1.0269712383460972,0.0,-0.6137870591124162,0.0,-0.9749878026466048,0.0,-2.2660734859311917,0.0,-0.11930765552761535,0.0,-0.9749878026466048,0.0,-2.2660734859311917,0.0,-0.11930765552761535,0.0,-0.813849294759609,0.0,-1.0269712383460972,0.0,-0.6137870591124162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8244548166536552,0.0,-1.098512930800002,0.0,-0.6779053879472312,0.0,-0.9514496054368404,0.0,-2.076523440132596,0.0,0.12464863573000234,0.0,-0.9514496054368404,0.0,-2.076523440132596,0.0,0.12464863573000234,0.0,-0.8244548166536552,0.0,-1.098512930800002,0.0,-0.6779053879472312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8256030461980792,0.0,-1.3151812714375177,0.0,-0.4463283342709641,0.0,-0.9376317823556137,0.0,-1.8299671848837988,0.0,0.3830258817754327,0.0,-0.9376317823556137,0.0,-1.8299671848837988,0.0,0.3830258817754327,0.0,-0.8256030461980792,0.0,-1.3151812714375177,0.0,-0.4463283342709641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8244652830471573,0.0,-1.498787289760232,0.0,-0.28955387182115366,0.0,-0.9393173476836125,0.0,-1.547083811204585,0.0,0.6439140728742401,0.0,-0.9393173476836125,0.0,-1.547083811204585,0.0,0.6439140728742401,0.0,-0.8244652830471573,0.0,-1.498787289760232,0.0,-0.28955387182115366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8274523099506688,0.0,-1.567377069785553,0.0,-0.4452537286410472,0.0,-0.949618294832896,0.0,-1.2676520645530758,0.0,0.8787816975916609,0.0,-0.949618294832896,0.0,-1.2676520645530758,0.0,0.8787816975916609,0.0,-0.8274523099506688,0.0,-1.567377069785553,0.0,-0.4452537286410472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8267501017455823,0.0,-1.755369882397897,0.0,-0.3377830198406713,0.0,-0.9516228372301816,0.0,-1.3042235711320318,0.0,0.8685060781408298,0.0,-0.9516228372301816,0.0,-1.3042235711320318,0.0,0.8685060781408298,0.0,-0.8267501017455823,0.0,-1.755369882397897,0.0,-0.3377830198406713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8298146752166584,0.0,-1.8401630160218403,0.0,-0.5021807742784983,0.0,-0.9497800703786261,0.0,-1.2938299955753472,0.0,0.5947802894614203,0.0,-0.9497800703786261,0.0,-1.2938299955753472,0.0,0.5947802894614203,0.0,-0.8298146752166584,0.0,-1.8401630160218403,0.0,-0.5021807742784983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8279404042308762,0.0,-2.0044631482949145,0.0,-0.5292625688451853,0.0,-0.9399124550214815,0.0,-1.2550777782667932,0.0,0.36992989130039433,0.0,-0.9399124550214815,0.0,-1.2550777782667932,0.0,0.36992989130039433,0.0,-0.8279404042308762,0.0,-2.0044631482949145,0.0,-0.5292625688451853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8281378194402365,0.0,-2.0733025134469862,0.0,-0.7674418324081484,0.0,-0.9227865611755028,0.0,-1.199533434829859,0.0,0.17059012946746677,0.0,-0.9227865611755028,0.0,-1.199533434829859,0.0,0.17059012946746677,0.0,-0.8281378194402365,0.0,-2.0733025134469862,0.0,-0.7674418324081484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.827183875585014,0.0,-2.2217196456372204,0.0,-0.8513630808670669,0.0,-0.8998270497198702,0.0,-1.1333885950980518,0.0,-0.012391979290346633,0.0,-0.8998270497198702,0.0,-1.1333885950980518,0.0,-0.012391979290346633,0.0,-0.827183875585014,0.0,-2.2217196456372204,0.0,-0.8513630808670669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8238927630941193,0.0,-2.25154264935538,0.0,-1.170545274994164,0.0,-0.8729634512136544,0.0,-1.0618513482403946,0.0,-0.17984850570590982,0.0,-0.8729634512136544,0.0,-1.0618513482403946,0.0,-0.17984850570590982,0.0,-0.8238927630941193,0.0,-2.25154264935538,0.0,-1.170545274994164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8296898021175778,0.0,-2.38517357494622,0.0,-1.2408474139845076,0.0,-0.8246569630938998,0.0,-0.9407108563937108,0.0,-0.3946641473428727,0.0,-0.8246569630938998,0.0,-0.9407108563937108,0.0,-0.3946641473428727,0.0,-0.8296898021175778,0.0,-2.38517357494622,0.0,-1.2408474139845076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8337513124458882,0.0,-2.3739709602052255,0.0,-1.587684607469832,0.0,-0.7888196775592107,0.0,-0.8556674600455816,0.0,-0.5404493483910362,0.0,-0.7888196775592107,0.0,-0.8556674600455816,0.0,-0.5404493483910362,0.0,-0.8337513124458882,0.0,-2.3739709602052255,0.0,-1.587684607469832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8428229382083501,0.0,-2.364334505868386,0.0,-1.9043333685132833,0.0,-0.7994478796795264,0.0,-0.8983049089393909,0.0,-0.5533504089311605,0.0,-0.7994478796795264,0.0,-0.8983049089393909,0.0,-0.5533504089311605,0.0,-0.8428229382083501,0.0,-2.364334505868386,0.0,-1.9043333685132833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8802894974166895,0.0,-2.4005545091754934,0.0,-2.01526865546952,0.0,-0.8144127385634121,0.0,-0.9458786569752577,0.0,-0.5492390585405249,0.0,-0.8144127385634121,0.0,-0.9458786569752577,0.0,-0.5492390585405249,0.0,-0.8802894974166895,0.0,-2.4005545091754934,0.0,-2.01526865546952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9394960163701169,0.0,-2.4620805588304444,0.0,-2.0514886587766274,0.0,-0.8294907226331425,0.0,-0.9922748355849498,0.0,-0.5968128065763918,0.0,-0.8294907226331425,0.0,-0.9922748355849498,0.0,-0.5968128065763918,0.0,-0.9394960163701169,0.0,-2.4620805588304444,0.0,-2.0514886587766274,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.0077207172292857,0.0,-2.5171705577894743,0.0,-2.1130147084315785,0.0,-0.8459799385833202,0.0,-1.0433062729605247,0.0,-0.6432089851860838,0.0,-0.8459799385833202,0.0,-1.0433062729605247,0.0,-0.6432089851860838,0.0,-1.0077207172292857,0.0,-2.5171705577894743,0.0,-2.1130147084315785,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.0827686985757143,0.0,-2.566706907844874,0.0,-2.1681047073906083,0.0,-0.8631985273405371,0.0,-1.0989179143798076,0.0,-0.6942404225616587,0.0,-0.8631985273405371,0.0,-1.0989179143798076,0.0,-0.6942404225616587,0.0,-1.0827686985757143,0.0,-2.566706907844874,0.0,-2.1681047073906083,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.162633976113952,0.0,-2.610683753901525,0.0,-2.217641057446008,0.0,-0.8657955615867055,0.0,-1.3094807594371636,0.0,-0.5994027920730582,0.0,-0.8657955615867055,0.0,-1.3094807594371636,0.0,-0.5994027920730582,0.0,-1.162633976113952,0.0,-2.610683753901525,0.0,-2.217641057446008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.2457239615951332,0.0,-2.6490937327392308,0.0,-2.261617903502659,0.0,-0.8657340319327247,0.0,-1.509223979458997,0.0,-0.5052467634539752,0.0,-0.8657340319327247,0.0,-1.509223979458997,0.0,-0.5052467634539752,0.0,-1.2457239615951332,0.0,-2.6490937327392308,0.0,-2.261617903502659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.3838219896885677,0.0,-2.6681670518709293,0.0,-2.3329327487263325,0.0,-0.8737424115287329,0.0,-1.5468531083196355,0.0,-0.6056474168549357,0.0,-0.8737424115287329,0.0,-1.5468531083196355,0.0,-0.6056474168549357,0.0,-1.3838219896885677,0.0,-2.6681670518709293,0.0,-2.3329327487263325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.391776405845798,0.0,-2.683527211649123,0.0,-2.3191012014720633,0.0,-0.8755016700337546,0.0,-1.7549385065491236,0.0,-0.5355008132889818,0.0,-0.8755016700337546,0.0,-1.7549385065491236,0.0,-0.5355008132889818,0.0,-1.391776405845798,0.0,-2.683527211649123,0.0,-2.3191012014720633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.3550931098036578,0.0,-2.7206023787239566,0.0,-2.3191537793815686,0.0,-0.8679397706602945,0.0,-1.9195926231305034,0.0,-0.5533774552789499,0.0,-0.8679397706602945,0.0,-1.9195926231305034,0.0,-0.5533774552789499,0.0,-1.3550931098036578,0.0,-2.7206023787239566,0.0,-2.3191537793815686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.2969173020483478,0.0,-2.8540107946450055,0.0,-2.0774835776304323,0.0,-0.8750112327299879,0.0,-1.956455521133993,0.0,-0.672527385426978,0.0,-0.8750112327299879,0.0,-1.956455521133993,0.0,-0.672527385426978,0.0,-1.2969173020483478,0.0,-2.8540107946450055,0.0,-2.0774835776304323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1200701838827491,0.0,-3.030044963656762,0.0,-1.8575299746698137,0.0,-0.8694941966754612,0.0,-2.1286258979764643,0.0,-0.7106342761724873,0.0,-0.8694941966754612,0.0,-2.1286258979764643,0.0,-0.7106342761724873,0.0,-1.1200701838827491,0.0,-3.030044963656762,0.0,-1.8575299746698137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.11655429023389,0.0,-2.9838794443664636,0.0,-1.369534458407669,0.0,-0.8755392727384139,0.0,-2.1642322635425106,0.0,-0.8482026351719512,0.0,-0.8755392727384139,0.0,-2.1642322635425106,0.0,-0.8482026351719512,0.0,-1.11655429023389,0.0,-2.9838794443664636,0.0,-1.369534458407669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1010003534358512,0.0,-2.818647479252283,0.0,-1.1883877889083347,0.0,-0.8684328546278852,0.0,-2.3247713466981104,0.0,-0.9157657993586801,0.0,-0.8684328546278852,0.0,-2.3247713466981104,0.0,-0.9157657993586801,0.0,-1.1010003534358512,0.0,-2.818647479252283,0.0,-1.1883877889083347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.086771784130499,0.0,-2.6408045251433006,0.0,-1.0495391901705595,0.0,-0.8708459944657392,0.0,-2.3426942036210248,0.0,-1.0770226400494414,0.0,-0.8708459944657392,0.0,-2.3426942036210248,0.0,-1.0770226400494414,0.0,-1.086771784130499,0.0,-2.6408045251433006,0.0,-1.0495391901705595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.0760738941077301,0.0,-2.4673822386104356,0.0,-0.9584684986509426,0.0,-0.8625788472564029,0.0,-2.4861787948447276,0.0,-1.1573869869392386,0.0,-0.8625788472564029,0.0,-2.4861787948447276,0.0,-1.1573869869392386,0.0,-1.0760738941077301,0.0,-2.4673822386104356,0.0,-0.9584684986509426,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
